timestamp,mode,endpoint,video_id,prompt_tokens,output_tokens,total_tokens,latency_ms,triggered,note
2026-05-09T08:31:06.879010Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,28918.4,False,t=1001s
2026-05-09T08:31:13.213395Z,baseline,analyze_frame,_QVQCHGn0mM,1442,90,1532,11058.9,False,t=1025s
2026-05-09T08:31:19.201411Z,baseline,analyze_frame,_QVQCHGn0mM,1442,124,1566,9037.1,False,t=1033s
2026-05-09T08:31:21.178969Z,baseline,analyze_frame,_QVQCHGn0mM,1442,87,1529,7071.6,False,t=1037s
2026-05-09T08:31:43.299800Z,baseline,analyze_frame,_QVQCHGn0mM,1442,144,1586,21205.2,False,t=1045s
2026-05-09T08:31:59.647063Z,baseline,analyze_frame,_QVQCHGn0mM,1442,87,1529,13536.4,False,t=1069s
2026-05-09T08:32:00.155780Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,34084.1,False,t=1049s
2026-05-09T08:32:09.601994Z,baseline,analyze_frame,_QVQCHGn0mM,1442,56,1498,7512.7,False,t=1085s
2026-05-09T08:32:29.312800Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,14855.6,False,t=1097s
2026-05-09T08:32:42.936578Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,36713.5,False,t=1089s
2026-05-09T08:32:47.843179Z,baseline,analyze_frame,_QVQCHGn0mM,1442,61,1503,17684.2,False,t=1113s
2026-05-09T08:32:55.623010Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,9295.5,False,t=1129s
2026-05-09T08:33:07.391727Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,17167.6,False,t=1133s
2026-05-09T08:33:11.615429Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,13421.8,False,t=1141s
2026-05-09T08:33:19.145507Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,8919.7,False,t=1153s
2026-05-09T08:33:22.494401Z,baseline,analyze_frame,_QVQCHGn0mM,1442,61,1503,7959.2,False,t=1157s
2026-05-09T08:33:42.720017Z,baseline,analyze_frame,_QVQCHGn0mM,1442,54,1496,16236.2,False,t=1169s
2026-05-09T08:33:50.045120Z,baseline,analyze_frame,_QVQCHGn0mM,1442,55,1497,27794.0,False,t=1165s
2026-05-09T08:33:55.235021Z,baseline,analyze_frame,_QVQCHGn0mM,1442,44,1486,8455.0,False,t=1189s
2026-05-09T08:34:11.519619Z,baseline,analyze_frame,_QVQCHGn0mM,1442,61,1503,12854.1,False,t=1201s
2026-05-09T08:34:39.107215Z,baseline,analyze_frame,_QVQCHGn0mM,1442,62,1504,44526.5,False,t=1197s
2026-05-09T08:34:40.757652Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,25841.0,False,t=1217s
2026-05-09T08:34:51.515147Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,9055.0,False,t=1245s
2026-05-09T08:34:53.744479Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,7248.2,False,t=1249s
2026-05-09T08:35:24.635208Z,baseline,analyze_frame,_QVQCHGn0mM,1442,60,1502,30177.6,False,t=1257s
2026-05-09T08:35:24.635418Z,baseline,analyze_frame,_QVQCHGn0mM,1442,51,1493,26212.8,False,t=1261s
2026-05-09T08:35:59.260522Z,baseline,analyze_frame,_QVQCHGn0mM,1442,58,1500,32566.7,False,t=1289s
2026-05-09T08:36:04.958148Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,34453.3,False,t=1293s
2026-05-09T08:36:11.395978Z,baseline,analyze_frame,_QVQCHGn0mM,1442,52,1494,8826.6,False,t=1326s
2026-05-09T08:36:14.588817Z,baseline,analyze_frame,_QVQCHGn0mM,1442,83,1525,8078.8,False,t=1330s
2026-05-09T08:36:41.066454Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,26359.8,False,t=1338s
2026-05-09T08:37:40.645987Z,baseline,analyze_frame,_QVQCHGn0mM,1442,84,1526,82054.9,False,t=1342s
2026-05-09T08:37:47.089193Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,64427.4,False,t=1366s
2026-05-09T08:37:55.435507Z,baseline,analyze_frame,_QVQCHGn0mM,1442,72,1514,12536.0,False,t=1426s
2026-05-09T08:38:00.662156Z,baseline,analyze_frame,_QVQCHGn0mM,1442,72,1514,9958.2,False,t=1434s
2026-05-09T08:38:13.684281Z,baseline,analyze_frame,_QVQCHGn0mM,1442,60,1502,15033.9,False,t=1442s
2026-05-09T08:38:22.404683Z,baseline,analyze_frame,_QVQCHGn0mM,1442,60,1502,19670.6,False,t=1446s
2026-05-09T08:38:35.486029Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,20546.1,False,t=1458s
2026-05-09T08:38:35.486131Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,8714.7,False,t=1470s
2026-05-09T08:39:29.258514Z,baseline,analyze_frame,_QVQCHGn0mM,1442,51,1493,46507.5,False,t=1486s
2026-05-09T08:39:37.156237Z,baseline,analyze_frame,_QVQCHGn0mM,1442,40,1482,58288.7,False,t=1482s
2026-05-09T08:39:38.916096Z,baseline,analyze_frame,_QVQCHGn0mM,1442,78,1520,7873.5,False,t=1534s
2026-05-09T08:41:19.560678Z,baseline,analyze_frame,_QVQCHGn0mM,1442,82,1524,96496.8,False,t=1546s
2026-05-09T08:41:33.962468Z,baseline,analyze_frame,_QVQCHGn0mM,1442,86,1528,114782.5,False,t=1542s
2026-05-09T08:42:02.097878Z,baseline,analyze_frame,_QVQCHGn0mM,1442,89,1531,33569.3,False,t=1623s
2026-05-09T08:42:03.141627Z,baseline,analyze_frame,_QVQCHGn0mM,1442,50,1492,26948.4,False,t=1631s
2026-05-09T08:42:45.166370Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,41484.1,False,t=1649s
2026-05-09T08:42:49.351138Z,baseline,analyze_frame,_QVQCHGn0mM,1442,88,1530,41992.3,False,t=1653s
2026-05-09T08:43:03.704130Z,baseline,analyze_frame,_QVQCHGn0mM,1442,33,1475,15906.8,False,t=1693s
2026-05-09T08:43:16.137544Z,baseline,analyze_frame,_QVQCHGn0mM,1442,70,1512,24396.6,False,t=1697s
2026-05-09T08:43:22.571140Z,baseline,analyze_frame,_QVQCHGn0mM,1442,92,1534,15044.2,False,t=1713s
2026-05-09T08:43:28.443591Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,8605.8,False,t=1725s
2026-05-09T08:43:36.635420Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,12981.2,False,t=1729s
2026-05-09T08:43:38.519118Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,6952.2,False,t=1737s
2026-05-09T08:43:49.623852Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,9748.5,False,t=1745s
2026-05-09T08:44:05.513843Z,baseline,analyze_frame,_QVQCHGn0mM,1442,53,1495,21938.1,False,t=1749s
2026-05-09T08:44:22.920715Z,baseline,analyze_frame,_QVQCHGn0mM,1442,73,1515,15295.3,False,t=1773s
2026-05-09T08:44:25.868876Z,baseline,analyze_frame,_QVQCHGn0mM,1442,60,1502,34274.0,False,t=1757s
2026-05-09T08:44:36.036497Z,baseline,analyze_frame,_QVQCHGn0mM,1442,40,1482,8123.4,False,t=1793s
2026-05-09T08:44:39.408950Z,baseline,analyze_frame,_QVQCHGn0mM,1442,49,1491,7775.0,False,t=1797s
2026-05-09T08:44:43.704460Z,baseline,analyze_frame,_QVQCHGn0mM,1442,83,1525,3993.3,False,t=1805s
2026-05-09T08:44:47.913409Z,baseline,analyze_frame,_QVQCHGn0mM,1442,80,1522,4216.1,False,t=1809s
2026-05-09T08:44:53.479551Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,5666.9,False,t=1813s
2026-05-09T08:44:57.103187Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,5325.7,False,t=1817s
2026-05-09T08:45:02.094800Z,baseline,analyze_frame,_QVQCHGn0mM,1442,53,1495,6175.2,False,t=1821s
2026-05-09T08:45:07.778907Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,7821.1,False,t=1825s
2026-05-09T08:45:15.706476Z,baseline,analyze_frame,_QVQCHGn0mM,1442,61,1503,11699.4,False,t=1829s
2026-05-09T08:45:18.174951Z,baseline,analyze_frame,_QVQCHGn0mM,1442,98,1540,6132.3,False,t=1837s
2026-05-09T08:45:25.555796Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,5608.3,False,t=1845s
2026-05-09T08:45:29.932702Z,baseline,analyze_frame,_QVQCHGn0mM,1442,44,1486,5962.3,False,t=1849s
2026-05-09T08:45:36.963444Z,baseline,analyze_frame,_QVQCHGn0mM,1442,67,1509,8845.0,False,t=1853s
2026-05-09T08:45:40.249756Z,baseline,analyze_frame,_QVQCHGn0mM,1442,75,1517,8227.9,False,t=1857s
2026-05-09T08:45:47.267733Z,baseline,analyze_frame,_QVQCHGn0mM,1442,80,1522,3288.4,False,t=1869s
2026-05-09T08:45:56.493052Z,baseline,analyze_frame,_QVQCHGn0mM,1442,53,1495,4506.4,False,t=1877s
2026-05-09T08:46:04.609117Z,baseline,analyze_frame,_QVQCHGn0mM,1442,73,1515,4565.2,False,t=1885s
2026-05-09T08:46:07.129375Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,27146.2,False,t=1865s
2026-05-09T08:46:15.923392Z,baseline,analyze_frame,_QVQCHGn0mM,1442,76,1518,7725.8,False,t=1893s
2026-05-09T08:46:19.902969Z,baseline,analyze_frame,_QVQCHGn0mM,1442,80,1522,7545.6,False,t=1897s
2026-05-09T08:46:28.145765Z,baseline,analyze_frame,_QVQCHGn0mM,1442,77,1519,8064.3,False,t=1905s
2026-05-09T08:46:30.124320Z,baseline,analyze_frame,_QVQCHGn0mM,1442,75,1517,5763.1,False,t=1909s
2026-05-09T08:46:37.220029Z,baseline,analyze_frame,_QVQCHGn0mM,1442,60,1502,4955.2,False,t=1917s
2026-05-09T08:46:41.115296Z,baseline,analyze_frame,_QVQCHGn0mM,1442,87,1529,4995.1,False,t=1921s
2026-05-09T08:46:50.600231Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,6418.5,False,t=1929s
2026-05-09T08:46:57.848085Z,baseline,analyze_frame,_QVQCHGn0mM,1442,39,1481,5600.7,False,t=1937s
2026-05-09T08:47:05.453053Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,5253.8,False,t=1945s
2026-05-09T08:47:08.095924Z,baseline,analyze_frame,_QVQCHGn0mM,1442,45,1487,27667.0,False,t=1925s
2026-05-09T08:47:16.243588Z,baseline,analyze_frame,_QVQCHGn0mM,1442,48,1490,8088.0,False,t=1953s
2026-05-09T08:47:17.399873Z,baseline,analyze_frame,_QVQCHGn0mM,1442,87,1529,5080.6,False,t=1957s
2026-05-09T08:47:26.277042Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,5919.0,False,t=1965s
2026-05-09T08:47:29.404921Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,5139.6,False,t=1969s
2026-05-09T08:47:32.818650Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,4536.1,False,t=1973s
2026-05-09T08:47:37.987457Z,baseline,analyze_frame,_QVQCHGn0mM,1442,77,1519,5792.0,False,t=1977s
2026-05-09T08:47:41.178001Z,baseline,analyze_frame,_QVQCHGn0mM,1442,58,1500,4686.9,False,t=1981s
2026-05-09T08:47:49.779768Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,5164.9,False,t=1989s
2026-05-09T08:47:57.607117Z,baseline,analyze_frame,_QVQCHGn0mM,1442,48,1490,5049.9,False,t=1997s
2026-05-09T08:47:59.561653Z,baseline,analyze_frame,_QVQCHGn0mM,1442,85,1527,18884.4,False,t=1985s
2026-05-09T08:48:05.282596Z,baseline,analyze_frame,_QVQCHGn0mM,1442,80,1522,4628.6,False,t=2005s
2026-05-09T08:48:12.352416Z,baseline,analyze_frame,_QVQCHGn0mM,1442,47,1489,7628.8,False,t=2009s
2026-05-09T08:48:14.696808Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,6107.8,False,t=2013s
2026-05-09T08:48:23.104501Z,baseline,analyze_frame,_QVQCHGn0mM,1442,78,1520,5759.9,False,t=2021s
2026-05-09T08:48:30.110092Z,baseline,analyze_frame,_QVQCHGn0mM,1442,76,1518,5466.0,False,t=2029s
2026-05-09T08:48:34.534941Z,baseline,analyze_frame,_QVQCHGn0mM,1442,77,1519,13926.0,False,t=2025s
2026-05-09T08:48:45.646549Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,13067.5,False,t=2037s
2026-05-09T08:48:48.741931Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,12129.1,False,t=2041s
2026-05-09T08:48:54.335780Z,baseline,analyze_frame,_QVQCHGn0mM,1442,55,1497,5592.8,False,t=2053s
2026-05-09T08:49:02.933138Z,baseline,analyze_frame,_QVQCHGn0mM,1442,54,1496,6295.1,False,t=2061s
2026-05-09T08:49:11.157740Z,baseline,analyze_frame,_QVQCHGn0mM,1442,54,1496,18528.9,False,t=2057s
2026-05-09T08:49:13.000584Z,baseline,analyze_frame,_QVQCHGn0mM,1442,55,1497,8301.2,False,t=2069s
2026-05-09T08:49:18.003952Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,5194.0,False,t=2077s
2026-05-09T08:49:25.773827Z,baseline,analyze_frame,_QVQCHGn0mM,1442,85,1527,5080.6,False,t=2085s
2026-05-09T08:49:33.600166Z,baseline,analyze_frame,_QVQCHGn0mM,1442,75,1517,4953.2,False,t=2093s
2026-05-09T08:49:35.443629Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,18741.6,False,t=2081s
2026-05-09T08:49:42.203213Z,baseline,analyze_frame,_QVQCHGn0mM,1442,56,1498,5401.3,False,t=2101s
2026-05-09T08:49:48.495849Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,7711.3,False,t=2105s
2026-05-09T08:49:49.380800Z,baseline,analyze_frame,_QVQCHGn0mM,1442,84,1526,4586.0,False,t=2109s
2026-05-09T08:50:02.901434Z,baseline,analyze_frame,_QVQCHGn0mM,1442,84,1526,6049.6,False,t=2121s
2026-05-09T08:50:10.157446Z,baseline,analyze_frame,_QVQCHGn0mM,1442,102,1544,5268.6,False,t=2129s
2026-05-09T08:50:14.772183Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,21949.6,False,t=2117s
2026-05-09T08:50:22.929497Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,5905.3,False,t=2142s
2026-05-09T08:50:28.134076Z,baseline,analyze_frame,_QVQCHGn0mM,1442,55,1497,15273.3,False,t=2137s
2026-05-09T08:50:30.527740Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,5862.6,False,t=2150s
2026-05-09T08:50:40.940862Z,baseline,analyze_frame,_QVQCHGn0mM,1442,73,1515,8175.2,False,t=2158s
2026-05-09T08:50:43.728369Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,7042.0,False,t=2162s
2026-05-09T08:50:49.999435Z,baseline,analyze_frame,_QVQCHGn0mM,1442,67,1509,5172.9,False,t=2170s
2026-05-09T08:50:58.056415Z,baseline,analyze_frame,_QVQCHGn0mM,1442,70,1512,5278.4,False,t=2178s
2026-05-09T08:51:05.352815Z,baseline,analyze_frame,_QVQCHGn0mM,1442,47,1489,16615.0,False,t=2174s
2026-05-09T08:51:14.792307Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,14089.2,False,t=2186s
2026-05-09T08:51:15.919970Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,7051.4,False,t=2194s
2026-05-09T08:51:22.478535Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,5541.9,False,t=2202s
2026-05-09T08:51:26.530376Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,5774.2,False,t=2206s
2026-05-09T08:51:29.990085Z,baseline,analyze_frame,_QVQCHGn0mM,1442,62,1504,5243.0,False,t=2210s
2026-05-09T08:51:35.825945Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,7022.0,False,t=2214s
2026-05-09T08:51:50.411020Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,17568.6,False,t=2218s
2026-05-09T08:51:59.724321Z,baseline,analyze_frame,_QVQCHGn0mM,1442,86,1528,18899.8,False,t=2226s
2026-05-09T08:51:59.906749Z,baseline,analyze_frame,_QVQCHGn0mM,1442,76,1518,7029.3,False,t=2238s
2026-05-09T08:52:07.059042Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,6495.3,False,t=2246s
2026-05-09T08:52:08.016726Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,3523.6,False,t=2250s
2026-05-09T08:52:12.347401Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,3892.5,False,t=2254s
2026-05-09T08:52:17.548878Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,4968.6,False,t=2258s
2026-05-09T08:52:21.350223Z,baseline,analyze_frame,_QVQCHGn0mM,1442,38,1480,4778.2,False,t=2262s
2026-05-09T08:52:26.039430Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,5630.3,False,t=2266s
2026-05-09T08:52:30.513157Z,baseline,analyze_frame,_QVQCHGn0mM,1442,76,1518,6117.6,False,t=2270s
2026-05-09T08:52:34.337728Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,5879.7,False,t=2274s
2026-05-09T08:52:41.298776Z,baseline,analyze_frame,_QVQCHGn0mM,1442,48,1490,8733.9,False,t=2278s
2026-05-09T08:52:41.298828Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,4688.7,False,t=2282s
2026-05-09T08:52:50.761325Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,5953.9,False,t=2290s
2026-05-09T08:53:01.272434Z,baseline,analyze_frame,_QVQCHGn0mM,1442,73,1515,8378.1,False,t=2298s
2026-05-09T08:53:02.823320Z,baseline,analyze_frame,_QVQCHGn0mM,1442,70,1512,14009.8,False,t=2294s
2026-05-09T08:53:12.014187Z,baseline,analyze_frame,_QVQCHGn0mM,1442,84,1526,7016.4,False,t=2310s
2026-05-09T08:53:15.001088Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,6130.7,False,t=2314s
2026-05-09T08:53:23.795925Z,baseline,analyze_frame,_QVQCHGn0mM,1442,56,1498,6824.5,False,t=2322s
2026-05-09T08:53:30.477460Z,baseline,analyze_frame,_QVQCHGn0mM,1442,50,1492,5618.7,False,t=2330s
2026-05-09T08:53:32.575931Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,11667.8,False,t=2326s
2026-05-09T08:53:38.266384Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,5336.6,False,t=2338s
2026-05-09T08:53:40.964446Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,4097.3,False,t=2342s
2026-05-09T08:53:47.542882Z,baseline,analyze_frame,_QVQCHGn0mM,1442,61,1503,6547.0,False,t=2346s
2026-05-09T08:53:51.810787Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,6803.9,False,t=2350s
2026-05-09T08:53:53.023154Z,baseline,analyze_frame,_QVQCHGn0mM,1442,47,1489,4137.5,False,t=2354s
2026-05-09T08:53:58.279471Z,baseline,analyze_frame,_QVQCHGn0mM,1442,52,1494,5340.1,False,t=2358s
2026-05-09T08:54:01.256496Z,baseline,analyze_frame,_QVQCHGn0mM,1442,77,1519,4287.3,False,t=2362s
2026-05-09T08:54:11.065201Z,baseline,analyze_frame,_QVQCHGn0mM,1442,92,1534,5900.7,False,t=2370s
2026-05-09T08:54:15.342680Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,14450.8,False,t=2366s
2026-05-09T08:54:20.665802Z,baseline,analyze_frame,_QVQCHGn0mM,1442,67,1509,7325.5,False,t=2378s
2026-05-09T08:54:32.546736Z,baseline,analyze_frame,_QVQCHGn0mM,1442,46,1488,7588.6,False,t=2390s
2026-05-09T08:54:37.049857Z,baseline,analyze_frame,_QVQCHGn0mM,1442,73,1515,19923.6,False,t=2382s
2026-05-09T08:54:41.466097Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,4763.1,False,t=2402s
2026-05-09T08:54:45.675620Z,baseline,analyze_frame,_QVQCHGn0mM,1442,91,1533,4959.3,False,t=2406s
2026-05-09T08:54:49.608599Z,baseline,analyze_frame,_QVQCHGn0mM,1442,78,1520,4933.4,False,t=2410s
2026-05-09T08:54:53.617564Z,baseline,analyze_frame,_QVQCHGn0mM,1442,86,1528,4994.4,False,t=2414s
2026-05-09T08:54:57.251406Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,4583.2,False,t=2418s
2026-05-09T08:55:06.299080Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,9643.0,False,t=2422s
2026-05-09T08:55:06.298988Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,5664.5,False,t=2426s
2026-05-09T08:55:15.041597Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,6218.3,False,t=2434s
2026-05-09T08:55:19.933147Z,baseline,analyze_frame,_QVQCHGn0mM,1442,62,1504,7065.9,False,t=2438s
2026-05-09T08:55:23.372053Z,baseline,analyze_frame,_QVQCHGn0mM,1442,75,1517,6608.3,False,t=2442s
2026-05-09T08:55:30.351517Z,baseline,analyze_frame,_QVQCHGn0mM,1442,102,1544,5662.2,False,t=2450s
2026-05-09T08:55:37.479609Z,baseline,analyze_frame,_QVQCHGn0mM,1442,53,1495,4791.0,False,t=2458s
2026-05-09T08:55:47.983802Z,baseline,analyze_frame,_QVQCHGn0mM,1442,29,1471,7245.4,False,t=2466s
2026-05-09T08:55:50.087271Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,29419.0,False,t=2446s
2026-05-09T08:55:52.691892Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,4018.8,False,t=2474s
2026-05-09T08:55:58.620802Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,5887.4,False,t=2478s
2026-05-09T08:56:06.543909Z,baseline,analyze_frame,_QVQCHGn0mM,1442,59,1501,9806.9,False,t=2482s
2026-05-09T08:56:07.148949Z,baseline,analyze_frame,_QVQCHGn0mM,1442,83,1525,6438.4,False,t=2486s
2026-05-09T08:56:14.874615Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,5934.8,False,t=2494s
2026-05-09T08:56:23.381989Z,baseline,analyze_frame,_QVQCHGn0mM,1442,65,1507,6146.2,False,t=2502s
2026-05-09T08:56:32.276645Z,baseline,analyze_frame,_QVQCHGn0mM,1442,101,1543,18927.5,False,t=2498s
2026-05-09T08:56:33.250374Z,baseline,analyze_frame,_QVQCHGn0mM,1442,42,1484,8084.6,False,t=2510s
2026-05-09T08:56:42.468282Z,baseline,analyze_frame,_QVQCHGn0mM,1442,54,1496,5235.3,False,t=2522s
2026-05-09T08:56:48.170329Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,6891.7,False,t=2526s
2026-05-09T08:56:54.233030Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,5089.7,False,t=2534s
2026-05-09T08:57:03.007003Z,baseline,analyze_frame,_QVQCHGn0mM,1442,69,1511,17697.9,False,t=2530s
2026-05-09T08:57:10.928004Z,baseline,analyze_frame,_QVQCHGn0mM,1442,52,1494,13639.3,False,t=2542s
2026-05-09T08:57:16.998449Z,baseline,analyze_frame,_QVQCHGn0mM,1442,82,1524,11481.1,False,t=2550s
2026-05-09T08:57:19.776227Z,baseline,analyze_frame,_QVQCHGn0mM,1442,52,1494,6402.9,False,t=2558s
2026-05-09T08:57:37.843336Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,16494.1,False,t=2566s
2026-05-09T08:57:41.127542Z,baseline,analyze_frame,_QVQCHGn0mM,1442,87,1529,15801.0,False,t=2570s
2026-05-09T08:57:52.783101Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,7466.6,False,t=2590s
2026-05-09T08:57:52.783213Z,baseline,analyze_frame,_QVQCHGn0mM,1442,50,1492,11376.7,False,t=2586s
2026-05-09T08:58:01.062220Z,baseline,analyze_frame,_QVQCHGn0mM,1442,58,1500,3752.7,False,t=2602s
2026-05-09T08:58:11.003060Z,baseline,analyze_frame,_QVQCHGn0mM,1442,72,1514,5630.4,False,t=2610s
2026-05-09T08:58:11.817438Z,baseline,analyze_frame,_QVQCHGn0mM,1442,66,1508,10527.4,False,t=2606s
2026-05-09T08:58:17.936741Z,baseline,analyze_frame,_QVQCHGn0mM,1442,57,1499,4428.1,False,t=2618s
2026-05-09T08:58:26.460786Z,baseline,analyze_frame,_QVQCHGn0mM,1442,39,1481,5040.8,False,t=2626s
2026-05-09T08:58:30.291638Z,baseline,analyze_frame,_QVQCHGn0mM,1442,56,1498,12836.3,False,t=2622s
2026-05-09T08:58:36.137976Z,baseline,analyze_frame,_QVQCHGn0mM,1442,68,1510,6690.0,False,t=2634s
2026-05-09T08:58:43.606444Z,baseline,analyze_frame,_QVQCHGn0mM,1442,58,1500,6139.4,False,t=2642s
2026-05-09T08:58:48.545330Z,baseline,analyze_frame,_QVQCHGn0mM,1442,78,1520,15093.0,False,t=2638s
2026-05-09T08:58:52.446276Z,baseline,analyze_frame,_QVQCHGn0mM,1442,74,1516,6735.3,False,t=2650s
2026-05-09T08:58:57.473670Z,baseline,analyze_frame,_QVQCHGn0mM,1442,90,1532,4014.5,False,t=2658s
2026-05-09T08:59:05.090181Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,7703.1,False,t=2662s
2026-05-09T08:59:06.326989Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,4968.1,False,t=2666s
2026-05-09T08:59:19.183160Z,baseline,analyze_frame,_QVQCHGn0mM,1442,79,1521,5529.5,False,t=2678s
2026-05-09T08:59:20.557008Z,baseline,analyze_frame,_QVQCHGn0mM,1442,31,1473,11141.2,False,t=2674s
2026-05-09T08:59:29.970672Z,baseline,analyze_frame,_QVQCHGn0mM,1442,47,1489,8373.9,False,t=2686s
2026-05-09T08:59:30.422176Z,baseline,analyze_frame,_QVQCHGn0mM,1442,98,1540,4975.4,False,t=2690s
2026-05-09T08:59:38.172597Z,baseline,analyze_frame,_QVQCHGn0mM,1442,67,1509,4626.5,False,t=2698s
2026-05-09T08:59:42.334378Z,baseline,analyze_frame,_QVQCHGn0mM,1442,85,1527,4829.9,False,t=2702s
2026-05-09T08:59:51.460852Z,baseline,analyze_frame,_QVQCHGn0mM,1442,92,1534,9717.0,False,t=2706s
2026-05-09T08:59:56.340986Z,baseline,analyze_frame,_QVQCHGn0mM,1442,71,1513,10623.6,False,t=2710s
2026-05-09T09:00:00.173415Z,baseline,analyze_frame,_QVQCHGn0mM,1442,85,1527,6601.3,False,t=2718s
2026-05-09T09:00:03.174944Z,baseline,analyze_frame,_QVQCHGn0mM,1442,64,1506,5602.4,False,t=2722s
2026-05-09T09:00:12.846023Z,baseline,analyze_frame,_QVQCHGn0mM,1442,92,1534,7244.8,False,t=2730s
2026-05-09T09:00:14.239320Z,baseline,analyze_frame,_QVQCHGn0mM,1442,94,1536,12686.9,False,t=2726s
2026-05-09T09:00:29.809914Z,baseline,analyze_frame,_QVQCHGn0mM,1442,67,1509,12020.3,False,t=2742s
2026-05-09T09:00:35.782545Z,baseline,analyze_frame,_QVQCHGn0mM,1442,63,1505,14151.7,False,t=2746s
